SITEID,TITLE,lng,lat
50015310000018,北部****豆网吧,106.562,29.673
50015310000019,北部****网吧）,106.563,29.5675
50015310000020,北部****会所）,106.533,29.6247
50015310000021,北部****网络）,106.537,29.6368
50015310000022,北部****舟网吧,106.494,29.6382
50015310000023,北部****陆网吧,106.481,29.6334
50015310000024,北部****林网吧,106.482,29.6306
50015310000025,北部****氏网吧,106.49,29.6372
50015310000027,北部****会所）,106.511,29.6073
50015310000028,北部****会所）,106.555,29.6066
50015310000029,北部****山网吧,106.539,29.6111
50015310000030,北部****吧,106.551,29.609
50023310000016,忠县****炬网吧,108.045,30.2972
50023310000017,忠县****光网吧,108.045,30.298
50023310000018,忠县****缘网吧,108.05,30.2991
50023310000019,忠县****鹏网吧,108.04,30.2949
50023310000020,忠县****神网吧,108.054,30.3073
50023310000021,忠县****8网吧,107.705,30.3603
50023310000023,忠县****代网吧,108.05,30.299
50023310000024,忠县****伟网吧,107.877,30.3886
50023310000025,忠县****三网吧,108.079,30.5015
50023310000026,忠县****客网吧,108.049,30.2988
50023310000027,忠县****往网吧,108.029,30.3067
50023310000028,忠县****份网吧,107.653,30.2853
50023310000029,忠县****飞网吧,108.03,30.3058
50023310000030,忠县****恒网吧,107.73,30.3063
50023310000031,忠县****众网吧,108.083,30.5018
50023310000032,忠县****网络屋,108.048,30.2989
50011210000052,渝北****港网吧,106.641,29.745
50011210000053,渝北****笛网吧,106.503,29.594
50011210000054,渝北****雨网吧,106.637,29.7274
50011210000055,渝北****津网吧,106.634,29.7201
50011210000056,渝北****园网吧,106.511,29.5914
50011210000059,渝北****联网吧,106.613,29.6822
50011210000060,渝北****山网吧,106.636,29.722
50011210000061,渝北****间网吧,106.63,29.7235
50011210000062,渝北****金网吧,106.602,29.69
50011210000063,渝北****辉网吧,106.51,29.5963
50011210000065,渝北****达网吧,106.518,29.5872
50011210000066,渝北****你网吧,106.625,29.7106
50011210000067,渝北****双网吧,106.635,29.7376
50011210000068,渝北****端网吧,106.523,29.6048
50011210000070,渝北****梦网吧,106.635,29.7318
50011210000071,渝北****花网吧,106.523,29.5954
50011210000072,渝北****号网吧,106.639,29.7561
50011210000073,渝北****宏网吧,106.523,29.585
50011210000074,渝北****欣网吧,106.509,29.5957
50011210000075,渝北****上网吧,106.608,29.6916
50011210000076,渝北****馨网吧,106.601,29.6898
50011210000077,渝北****奇网吧,106.629,29.7142
50011210000078,渝北****来网吧,106.853,29.8598
50011210000079,渝北****克网吧,106.566,29.599
50011210000080,渝北****意网吧,106.657,29.7613
50011210000091,渝北****天网吧,106.611,29.6936
50011210000092,渝北****喜网吧,106.629,29.6698
50011210000095,渝北****乐网吧,106.939,29.7343
50011210000096,渝北****唐网吧,106.534,29.6084
50011210000097,渝北****烦网吧,106.611,29.6899
50011210000099,渝北****升网吧,106.637,29.7258
50011210000100,渝北****虫网吧,106.51,29.5883
50011210000101,渝北****梦网吧,106.615,29.6744
50011210000102,渝北****心网吧,106.522,29.5916
50011310000050,巴南****创网吧,106.55,29.4631
50011310000051,巴南****谊网吧,106.799,29.2521
50011310000053,巴南****密狗）,106.531,29.3868
50011310000054,巴南****欧网吧,106.529,29.39
50011310000055,巴南****牛网吧,106.543,29.4115
50011310000057,巴南****缘网吧,106.541,29.4186
50011310000058,巴南****天网吧,106.557,29.4445
50011310000059,巴南****联网吧,106.54,29.3825
50011310000060,巴南****湖网吧,106.55,29.4631
50011310000061,巴南****邦网吧,106.55,29.4631
50011310000062,巴南****聪网吧,106.531,29.3872
50011310000063,巴南****盟网吧,106.526,29.4604
50011310000064,巴南****天网吧,106.526,29.4604
50011310000065,巴南****缘网吧,106.549,29.4714
50011310000067,巴南****缘网吧,106.526,29.3875
50011310000068,巴南****悦网吧,106.556,29.4447
50011310000069,巴南****费点）,106.531,29.388
50011310000070,巴南****缘网吧,106.541,29.4169
50011310000071,巴南****浪网吧,106.758,29.378
50011310000072,巴南****咖网吧,106.577,29.4886
50011310000074,巴南****岛网吧,106.545,29.4725
50011310000075,巴南****益网吧,106.534,29.3842
50011310000076,巴南****雅网吧,106.511,29.3895
50011310000077,巴南****座网吧,106.523,29.3933
50011310000078,巴南****首网吧,106.492,29.5371
50011310000079,巴南****鸿网吧,106.526,29.3875
50011310000080,巴南****源网吧,106.556,29.4449
50011310000081,巴南****蝶网吧,106.537,29.4639
50011310000082,巴南****江网吧,106.602,29.4329
50011310000083,巴南****松网吧,106.57,29.4811
50011310000084,巴南****银网吧,106.556,29.4447
50011310000085,巴南****良网吧,106.55,29.4696
50011310000086,巴南****天网吧,106.556,29.4447
50015310000041,重庆****连网吧,106.559,29.7038
50024110000064,念念****念网吧,108.891,28.5275
50023110000001,垫江****军网吧,107.356,30.337
50015310000042,重庆****宫网吧,106.556,29.609
50023810000031,同乐****乐网吧,109.499,31.323
50011210000108,渝北****地网吧,106.605,29.6897
50011210000109,渝北****人网吧,106.61,29.694
50011210000110,渝北****云网吧,106.643,29.7759
50011210000112,渝北****尼网吧,106.802,29.7049
50011210000116,渝北****艳网吧,106.509,29.5886
50011210000117,渝北****吉网吧,106.647,29.7463
50011210000118,渝北****居网吧,106.525,29.5916
50011210000119,渝北****天网吧,106.627,29.7054
50011210000120,渝北****鑫网吧,106.633,29.7255
50011210000121,渝北****山网吧,106.616,29.6823
50011210000122,渝北****姗网吧,106.526,29.5921
50011210000123,渝北****系网吧,106.602,29.6849
50011210000124,渝北****录网吧,106.616,29.6829
50011210000125,渝北****洛网吧,106.602,29.6819
50011210000126,渝北****飞网吧,106.611,29.6932
50011210000127,渝北****聚网吧,106.51,29.5895
50011210000128,渝北****豪网吧,106.591,29.6457
50011210000129,渝北****舟网吧,106.621,29.7017
50011210000130,渝北****潮网吧,106.633,29.6717
50011210000131,渝北****瑞网吧,106.63,29.7169
50011210000132,渝北****越网吧,106.627,29.7068
50011210000133,渝北****韵网吧,106.637,29.7345
50011210000134,渝北****枫网吧,106.524,29.5963
50011210000136,渝北****跃网吧,106.601,29.6872
50011210000137,渝北****法网吧,106.638,29.7231
50011210000138,渝北****余网吧,106.939,29.7343
50011210000139,渝北****人网吧,106.605,29.6513
50011210000140,渝北****乐网吧,106.52,29.5931
50011210000141,渝北****兴网吧,106.639,29.755
50011210000142,渝北****电网吧,106.522,29.6038
50011210000143,渝北****座网吧,106.633,29.7178
50011210000144,渝北****歌网吧,106.802,29.7043
50011210000148,渝北****盟网吧,106.64,29.7427
50011210000149,渝北****秋网吧,106.639,29.7381
50011210000150,渝北****跃网吧,106.524,29.5953
50011210000151,渝北****桥网吧,106.611,29.6927
50011210000154,渝北****海网吧,106.629,29.7096
50011210000155,渝北****杰网吧,106.635,29.7431
50011210000156,渝北****雅网吧,106.621,29.7033
50011210000158,渝北****园网吧,106.611,29.6928
50011210000160,渝北****喜网吧,106.629,29.7075
50011210000161,渝北****旭网吧,106.609,29.6902
50011210000163,渝北****波网吧,106.601,29.6872
50011210000165,渝北****芯网吧,106.511,29.6054
50011210000166,渝北****豪网吧,106.638,29.7228
50024110000004,秀山****网吧）,106.667,29.5415
50024110000005,秀山****网吧）,108.998,28.449
50024110000006,秀山****网吧）,108.865,28.3929
50024110000007,秀山****网吧）,109.068,28.3863
50024110000008,秀山****网吧）,108.996,28.4514
50024110000009,秀山****网吧）,109.019,28.4517
50024110000010,秀山****网吧）,109.202,28.7531
50024110000011,秀山****网吧）,109.007,28.4422
50024110000012,秀山****网吧）,108.931,28.4225
50024110000013,秀山****网吧）,109.008,28.4593
50024110000014,秀山****网吧）,109.191,28.6858
50024110000015,秀山****网吧）,109.202,28.7531
50024110000016,秀山****网吧）,109.198,28.7456
50024110000017,秀山****网吧）,109.042,28.2679
50024110000018,秀山****网吧）,108.891,28.5275
50024110000019,秀山****网吧）,109.275,28.5014
50024110000020,秀山****网络）,109,28.4485
50024110000021,秀山****网吧）,108.994,28.4546
50024110000048,秀山****网吧）,109.012,28.4218
50024110000049,秀山****网吧）,108.892,28.5299
50024110000050,秀山****网吧）,109.042,28.2679
50024110000051,秀山****网吧）,109.188,28.4622
50024110000052,秀山****网吧）,108.918,28.4044
50024110000053,秀山****网吧）,109.001,28.441
50024110000054,秀山****网吧）,108.994,28.455
50024110000055,秀山****网吧）,109.039,28.2648
50024110000056,秀山****网吧）,109.027,28.5101
50024110000057,秀山****网吧）,109.04,28.3169
50024110000058,秀山****网吧）,109.001,28.4504
50024110000059,秀山****网吧）,109.005,28.1891
50024110000060,秀山****网吧）,108.918,28.4044
50024110000061,秀山****网吧）,108.932,28.4228
50024110000062,秀山****网吧）,109.027,28.5101
50024110000063,秀山****网吧）,106.587,29.5479
50099910000021,重庆****家网吧,106.399,29.8086
50024210000003,酉阳****络会所,108.778,28.8327
50024210000007,酉阳****络会所,108.827,28.7483
50024210000010,酉阳****络会所,108.774,28.863
50024210000014,酉阳****络会所,108.774,28.863
50024210000015,酉阳****丰网吧,108.694,28.7833
50024210000016,酉阳****友网吧,106.635,29.7318
50024210000019,酉阳****喜网吧,108.775,28.847
50024210000020,酉阳****络会所,108.776,28.8507
50023310000033,忠县****闲会所,108.04,30.2947
50023310000035,忠县****宇网吧,108.037,30.2
50023310000036,忠县****月网吧,108.044,30.2965
50023310000037,忠县****勇网吧,108.205,30.427
50023310000038,忠县****来网吧,108.041,30.2953
50023310000039,忠县****来网吧,108.13,30.2956
50023310000040,忠县****欣网吧,108.078,30.5009
50023310000041,忠县****鹰网吧,107.658,30.2836
50023310000042,忠县****人网吧,108.04,30.2984
50023310000043,忠县****话网吧,108.045,30.298
50023310000044,忠县****网络屋,108.039,30.2946
50023310000046,忠县****逢网吧,108.03,30.3062
50023310000047,忠县****屿网吧,108.054,30.3044
50023310000048,忠县****星网吧,108.205,30.427
50023310000051,忠县****尚网吧,108.043,30.2958
50023310000052,忠县****井网吧,108.081,30.5022
50023310000053,忠县****飞网吧,108.04,30.2984
50023310000054,忠县****宇网吧,107.894,30.0501
50023310000055,忠县****云网吧,107.748,30.3939
50023310000056,忠县****克网吧,108.044,30.2964
50023310000057,忠县****友网吧,107.959,30.2174
50023310000059,忠县****翰网吧,107.732,30.3081
50023310000060,忠县****云网吧,107.939,30.1332
50023310000061,忠县****日网吧,107.599,30.2447
50023310000062,忠县****发网吧,107.959,30.2174
50023310000063,忠县****空网吧,108.009,30.3837
50023310000064,忠县****林网吧,108.037,30.2
50023310000065,忠县****博网吧,108.045,30.3044
50023310000066,忠县****浪网吧,106.439,29.4091
50023310000068,忠县****缘网吧,108.203,30.427
50023310000069,忠县****泡网吧,108.08,30.5009
50023310000070,忠县****毛网吧,108.021,30.2105
50023310000071,忠县****怡网吧,107.737,30.3132
50023310000072,忠县****和网吧,108.004,30.2052
50023310000073,忠县****龙网吧,108.018,30.2082
50023410000001,开县****谷网吧,108.326,31.1545
50023410000002,开县****络世界,108.387,31.1657
50023410000003,开县****代网吧,108.389,31.2771
50023410000004,开县****络会所,108.42,31.1746
50023410000005,开县****络会所,108.401,31.168
50023410000006,开县****间网城,108.428,31.178
50023410000007,开县****络会所,108.417,31.1723
50023410000008,开县****平桥店,108.417,31.1723
50023410000009,开县****源网城,108.378,31.1641
50023410000010,开县****速网吧,108.438,31.2111
50023410000011,开县****友网吧,108.228,31.1059
50023410000012,开县****雯网吧,108.315,31.0012
50023410000013,开县****勇网吧,108.317,31.0045
50023410000014,开县****叶网吧,108.317,31.0045
50023410000015,开县****晶网吧,108.254,30.9659
50024110000022,秀山****网吧）,109.001,28.4504
50024110000023,秀山****网吧),106.53,29.3876
50024110000025,秀山****网吧）,109.002,28.454
50024110000026,秀山****网吧）,109.061,28.611
50024110000027,秀山****网吧）,108.986,28.4582
50024110000028,秀山****网吧）,109.005,28.4297
50024110000029,秀山****网吧）,108.971,28.3009
50024110000030,秀山****网吧）,108.814,28.332
50024110000031,秀山****网吧）,109.298,28.5745
50024110000032,秀山****宏网吧,108.947,28.4582
50024110000033,秀山****网吧）,109.006,28.4492
50024110000034,秀山****网吧）,109.001,28.4504
50024110000035,秀山****网吧）,108.931,28.4225
50024110000036,秀山****网吧）,109.005,28.1914
50024110000037,秀山****网吧）,109.192,28.5293
50024110000038,秀山****网吧）,108.892,28.5299
50024110000039,秀山****网吧）,108.994,28.455
50024110000040,秀山****网吧）,108.892,28.5299
50024110000041,秀山****网吧）,109.001,28.4504
50024110000042,秀山****网吧）,109,28.4497
50024110000043,秀山****网吧）,109.003,28.4479
50024110000045,秀山****网吧）,109.02,28.4508
50024110000047,秀山****网吧）,109.025,28.4983
50024210000006,酉阳****哥网吧,108.743,28.8799
50023210000009,武隆****浪网吧,106.464,29.5646
50015310000044,永驰****驰网吧,106.474,29.64
50024210000012,酉阳****龙会所,108.774,28.8615
50010510000122,江北****特网吧,106.57,29.5947
50023710000037,巫山****龙网吧,110.116,30.9308
50023710000038,巫山****友网吧,109.887,31.0811
50023710000039,巫山****代网吧,109.887,31.0811
50023710000040,巫山****浪网吧,109.827,31.258
50023710000042,巫山****尚网吧,109.915,31.3444
50023710000043,巫山****新网吧,109.827,31.258
50023710000044,巫山****奇网吧,109.859,30.9593
50023710000045,巫山****语网吧,109.655,30.8909
50023710000046,巫山****弟网吧,109.887,31.0863
50023710000047,巫山****阳网吧,109.858,30.9639
50023710000048,巫山****燕网吧,110.096,31.2098
50023710000049,巫山****缘网吧,109.661,30.869
50023710000052,巫山****清网吧,109.856,30.9571
50023710000053,巫山****蚁网吧,109.879,31.075
50023710000054,巫山****涛网吧,109.829,31.2608
50023710000055,巫山****煌网吧,109.888,31.0867
50023710000056,巫山****来网吧,109.89,31.0878
50023810000003,巫溪****博网吧,109.636,31.4033
50023810000004,巫溪****风网吧,109.626,31.3984
50023810000006,巫溪****会所）,109.621,31.3997
50023810000007,巫溪****风网城,109.614,31.4002
50023810000008,巫溪****代网吧,109.624,31.3978
50023810000009,巫溪****络会所,109.621,31.3997
50023810000011,巫溪****往网吧,109.635,31.402
50023810000012,巫溪****百度）,109.621,31.3997
50023810000013,巫溪****络会所,109.625,31.3974
50011210000167,渝北****光网吧,106.533,29.5948
50011210000168,渝北****友网吧,106.511,29.5892
50011210000169,渝北****座网吧,106.495,29.5976
50011210000170,渝北****容网吧,106.697,29.8471
50011210000171,渝北****风网吧,106.631,29.7112
50011210000172,渝北****速网吧,106.645,29.7235
50011210000174,渝北****风网吧,106.517,29.5862
50011210000176,渝北****南网吧,106.624,29.6936
50011210000179,渝北****人网吧,106.605,29.6725
50011210000180,渝北****村网吧,106.517,29.6044
50011210000181,渝北****湖网吧,106.605,29.6728
50011210000184,渝北****龙网吧,106.636,29.7319
50011210000185,渝北****星网吧,106.603,29.69
50011210000187,渝北****熙网吧,106.802,29.7049
50011210000188,渝北****界网吧,106.635,29.7226
50011210000189,渝北****锋网吧,106.519,29.5891
50011210000190,渝北****派网吧,106.636,29.7387
50011210000192,渝北****鸣网吧,106.603,29.6874
50011210000195,渝北****瑞网吧,106.633,29.7175
50011210000196,渝北****典网吧,106.65,29.7577
50011210000198,渝北****致网吧,106.644,29.7455
50011210000199,渝北****月网吧,106.604,29.6948
50011210000200,渝北****桥网吧,106.617,29.672
50011210000208,渝北****来网吧,106.605,29.6734
50011310000001,巴南****马网吧,106.542,29.3824
50011310000002,巴南****浪网吧,106.55,29.4631
50011310000003,巴南****下网吧,106.556,29.4448
50011310000004,巴南****梁网吧,106.54,29.4333
50011310000005,巴南****泉网吧,106.829,29.3949
50011310000006,巴南****狼网吧,106.545,29.4719
50011310000007,巴南****语网吧,106.535,29.4668
50011310000008,巴南****源网吧,106.758,29.378
50011310000009,巴南****依网吧,106.556,29.4448
50011310000010,巴南****静网吧,106.845,29.5785
50011310000011,巴南****天网吧,106.713,29.4644
50011310000012,巴南****璇网吧,106.568,29.4084
50011310000013,巴南****臣网吧,106.531,29.388
50011310000014,巴南****车网吧,106.549,29.4721
50024210000042,酉阳****归网吧,108.973,28.7675
50024210000043,酉阳****骄网吧,108.98,28.7671
50024210000045,酉阳****品网吧,108.963,28.9099
50024210000046,酉阳****沿网吧,108.621,28.5319
50024210000047,酉阳****缘网吧,108.959,28.8969
50024210000049,酉阳****印网吧,109.168,29.0967
50015110000068,高新****力网吧,106.497,29.5256
50015110000075,高新****费点）,106.501,29.539
50015110000079,高新****力网吧,106.496,29.5363
50015110000082,高新****佳网吧,106.481,29.5266
50015110000083,高新****海网吧,106.489,29.5352
50015110000084,高新****体网吧,106.517,29.5355
50015110000086,高新****会所）,106.494,29.53
50015110000088,高新****乐部）,106.491,29.534
50015110000091,高新****会所）,105.584,29.4052
50015110000102,高新****费点）,106.484,29.5375
50015310000002,北部****婷网吧,106.559,29.6694
50015310000003,北部****嘉网吧,106.593,29.6932
50015310000004,北部****蓼网吧,106.5,29.6869
50015310000005,北部****舟网吧,106.585,29.6886
50015310000006,亚联****会所）,106.576,29.6463
50015310000007,北部****兴网吧,106.571,29.654
50011310000015,巴南****琳网吧,106.556,29.4448
50011310000016,巴南****馨网吧,106.519,29.3927
50011310000017,巴南****速网吧,106.531,29.3866
50011310000018,巴南****木网吧,106.55,29.4723
50011310000019,巴南****际网吧,106.55,29.4607
50011310000020,巴南****树网吧,106.568,29.4747
50011310000021,巴南****林网吧,106.577,29.4886
50011310000022,巴南****会网吧,106.475,29.5753
50011310000023,巴南****苑网吧,106.55,29.4696
50011310000024,巴南****柯网吧,106.554,29.4456
50011310000025,巴南****锐网吧,106.575,29.4915
50011310000026,巴南****白网吧,106.536,29.3853
50011310000027,巴南****乐网吧,106.659,29.3493
50011310000028,巴南****君网吧,106.57,29.4811
50011310000029,巴南****府网吧,106.542,29.4722
50011310000030,巴南****秀网吧,106.527,29.3855
50011310000032,巴南****橙网吧,106.612,29.3945
50011310000033,巴南****浩网吧,106.577,29.4886
50011310000034,巴南****着网吧,106.547,29.4521
50011310000036,巴南****韵网吧,106.466,29.5645
50011310000037,巴南****蓝网吧,106.615,29.3905
50011310000038,巴南****角网吧,106.623,29.452
50011310000039,巴南****阁网吧,106.573,29.287
50011310000040,巴南****俊网吧,106.505,29.3871
50011310000041,巴南****人网吧,106.758,29.378
50011310000043,巴南****维网吧,106.526,29.3917
50011310000044,巴南****网网吧,106.511,29.3918
50011310000045,巴南****顺网吧,106.518,29.3919
50011310000047,巴南****择网吧,106.524,29.3903
50011310000048,巴南****瑞网吧,106.551,29.471
50011310000049,巴南****飚网吧,106.526,29.3875
50011510000029,长寿****光网吧,107.097,29.8588
50011510000034,长寿****莱网吧,107.073,29.8306
50011510000035,长寿****络会所,107.092,29.8631
50010110000002,万州****篱网吧,106.464,29.4942
50010110000003,万州****网吧,108.384,30.8326
50010110000006,万州****昆网吧,108.413,30.7101
50010110000007,万州****潮网吧,108.399,30.7897
50010110000010,万州****限网吧,108.392,30.8048
50011510000069,长寿****航网吧,107.077,29.8363
50011510000070,长寿****道网吧,107.074,29.8376
50011510000071,长寿****岸网吧,107.08,29.8362
50011510000072,长寿****友网吧,107.026,29.806
50011510000073,长寿****围网吧,107.072,29.8131
50011510000074,长寿****兵网吧,107.094,29.8627
50011510000076,长寿****齐网吧,106.854,29.8577
50011110000011,重庆****帆网吧,105.801,29.4972
50011110000012,重庆****秀网吧,105.802,29.4956
50011110000017,重庆****兰网吧,105.804,29.501
50011110000018,重庆****辉网吧,105.776,29.4915
50011110000020,重庆****浪网吧,105.774,29.4928
50011110000021,重庆****子网吧,105.777,29.4939
50011110000022,重庆****鼎网吧,105.781,29.4932
50011410000001,黔江****线网吧,108.795,29.5313
50011410000002,黔江****太网吧,108.802,29.5275
50011410000003,黔江****林网吧,108.795,29.5313
50011410000004,黔江****吧三店,108.78,29.5365
50011410000005,黔江****浪网吧,108.795,29.5313
50011410000006,黔江****吧一店,108.789,29.532
50011410000007,黔江****友网吧,108.795,29.5313
50011410000008,黔江****场店),108.795,29.5289
50011410000009,黔江****忆网吧,108.791,29.5332
50011410000010,黔江****腾网吧,108.793,29.5302
50023710000013,巫山****喜网吧,109.887,31.0811
50023710000014,巫山****空网吧,109.733,31.2272
50023710000015,巫山****缘网吧,109.887,31.0815
50023710000016,巫山****州网吧,109.887,31.0811
50023710000018,巫山****兴网吧,109.893,31.082
50023710000019,巫山****源网吧,109.719,31.2247
50023710000020,巫山****约网吧,109.904,31.0989
50023710000021,巫山****人网吧,109.737,30.8575
50023710000022,巫山****扬网吧,109.892,31.0916
50023710000023,巫山****亿网吧,109.883,31.0836
50023710000025,巫山****奇网吧,109.888,31.0808
50023710000026,巫山****天网吧,109.887,31.0844
50023710000027,巫山****龙网吧,110.094,31.2073
50023710000028,巫山****通网吧,109.889,31.0823
50023710000029,巫山****龙网吧,109.661,30.869
50023710000030,巫山****岛网吧,109.886,31.0804
50023710000031,巫山****越网吧,109.888,31.0807
50023710000032,巫山****英网吧,109.89,31.0827
50023710000033,巫山****网吧）,109.887,31.0803
50023710000034,巫山****品网吧,109.886,31.0788
50023710000035,巫山****龙网吧,110.106,31.1354
50023710000036,巫山****缘网吧,109.742,30.9372
50010210000080,重庆****缘网吧,107.427,29.7037
50010210000082,重庆****恋网吧,107.154,29.7123
50010210000084,重庆****豪网吧,107.263,29.7652
50010210000085,重庆****番网吧,107.411,29.7011
50010210000089,重庆****红网吧,107.403,29.7098
50010210000092,重庆****力网吧,107.09,29.8542
50010210000096,重庆****线网吧,107.265,29.7642
50010210000097,重庆****笛网吧,107.4,29.7098
50010210000099,重庆****光网吧,107.403,29.7065
50010210000100,重庆****空网吧,107.393,29.7066
50011010000001,重庆****通网吧,106.934,28.9564
50011010000004,重庆****华网吧,106.829,28.9278
50011010000007,重庆****游网吧,106.89,28.9499
50011010000009,重庆****心网吧,106.932,28.9551
50011010000010,重庆****剑网吧,106.933,28.9666
50011010000011,重庆****逸网吧,106.94,28.9508
50011010000013,重庆****三网吧,106.889,28.9485
50011010000015,重庆****星网吧,106.934,28.9629
50011010000016,重庆****静网吧,106.937,28.9615
50011010000017,重庆****网城),106.936,28.9571
50011010000023,重庆****珠网吧,106.82,28.8216
50011010000024,重庆****云网吧,106.889,28.9501
50011010000028,重庆****秋网吧,106.789,28.838
50011010000031,重庆****创网吧,106.931,28.9672
50023810000014,巫溪****谐网吧,109.455,31.3342
50023810000015,巫溪****网络）,108.906,31.4383
50023810000017,巫溪****网城）,109.624,31.3978
50023810000018,巫溪****空网吧,109.528,31.4046
50023810000019,巫溪****络会所,109.626,31.3984
50023810000020,巫溪****越网吧,109.494,31.323
50023810000030,凤凰****络会所,109.528,31.4046
50023810000036,巫溪****远网吧,109.627,31.3969
50024010000001,石柱****山网吧,108.121,30.0023
50024010000002,石柱****心网吧,108.123,29.9951
50024010000003,石柱****云网吧,108.134,29.9998
50024010000004,石柱****字网吧,108.124,30.0056
50024010000005,石柱****远网吧,108.117,30.0067
50024010000006,石柱****情深）,108.118,29.9994
50024010000007,石柱****网吧),108.305,30.0996
50024010000008,石柱****越网吧,106.509,29.7888
50024010000009,石柱****常网吧,108.206,30.4295
50024010000010,石柱****桐网吧,108.123,29.9951
50024010000011,石柱****恒网吧,108.4,30.2483
50024010000012,石柱****天网吧,108.229,30.4178
50024010000013,石柱****运网吧,108.221,30.4054
50024010000014,石柱****兴网吧,108.221,30.4054
50024010000015,石柱****语网吧,108.063,29.9392
50024110000001,秀山****网吧）,108.89,28.5269
50024110000002,秀山****网吧）,108.999,28.4501
50024110000003,秀山****网吧）,109.011,28.4504
50024210000022,酉阳****居网吧,108.776,28.8507
50024210000023,酉阳****热网吧,108.774,28.8615
50024210000011,酉阳****络会所,108.599,28.735
50024210000025,酉阳****潮网吧,108.782,28.8567
50024210000026,酉阳****络会所,108.775,28.847
50024210000027,酉阳****光网吧,108.774,28.8615
50024210000028,酉阳****络会所,108.909,28.5511
50022510000009,重庆****顺网吧,105.772,29.5673
50024210000030,酉阳****闲网吧,108.82,28.7526
50024210000035,酉阳****络会所,108.777,28.8546
50024210000036,酉阳****络会所,108.98,28.7671
50024210000039,酉阳****络会所,108.973,28.7675
50024210000041,酉阳****缘网吧,108.969,28.7864
50023610000004,奉节****语网吧,109.316,30.9185
50023610000005,奉节****光网吧,109.456,30.6624
50023610000008,奉节****)网吧,109.512,31.0421
50023610000010,奉节****洲网吧,109.36,31.1668
50023610000012,奉节****乐网吧,106.524,29.5149
50023610000015,奉节****浪网吧,109.47,31.0223
50023610000016,奉节****林网吧,109.47,31.0223
50023610000017,奉节****乐网吧,109.445,31.1126
50023610000020,奉节****王网吧,109.635,31.0941
50024210000032,酉阳****亚网咖,108.775,28.8488
50023610000024,奉节****腾网吧,109.556,31.05
50023610000025,奉节****）网吧,109.467,31.028
50023610000027,奉节****斯网吧,109.561,31.0492
50023610000028,奉节****空网吧,109.474,31.0288
50023610000029,奉节****潮网吧,109.481,30.9082
50023610000031,奉节****615,109.482,31.0265
50010610009055,沙坪****街网吧,106.488,29.5477
50023610000034,奉节****梦网吧,109.388,31.0321
50023610000039,奉节****宏网吧,109.556,31.0502
50023610000042,奉节****浪网吧,109.21,31.131
50023610000043,奉节****友网吧,109.4,31.0309
50023610000045,奉节****)网吧,109.265,31.3061
50023610000046,奉节****进网吧,109.465,31.0305
50023610000052,奉节****哥网吧,109.445,31.1126
50023610000053,奉节****来网吧,109.122,31.2412
50023610000054,奉节****)网城,109.466,31.0271
50023610000055,奉节****网网吧,109.381,31.0302
50023610000059,奉节****龙网吧,109.21,31.131
50023610000061,奉节****和网吧,109.479,31.0251
50023610000062,奉节****民网吧,109.356,30.9586
50023610000063,奉节****会所）,109.356,30.9586
50023610000064,奉节****玉网吧,109.169,30.718
50023610000066,奉节****正网吧,109.169,30.718
50023610000068,奉节****空网吧,109.475,31.0264
50023710000001,巫山****越网吧,109.733,31.2272
50023710000002,巫山****河网吧,110.047,30.9389
50023710000003,巫山****月网吧,109.661,30.869
50023710000004,巫山****谷网吧,109.887,31.0811
50023710000005,巫山****通网吧,109.887,31.0811
50023710000006,巫山****新网吧,109.886,31.0788
50023710000007,巫山****迹网吧,109.887,31.0803
50023710000008,巫山****晶网吧,109.904,31.099
50023710000010,巫山****典网吧,109.873,31.081
50023710000011,巫山****市网吧,109.661,30.869
50023710000012,巫山****点网吧,109.887,31.0811
50023410000016,开县****蚁网吧,108.417,31.1723
50023410000017,开县****深网吧,108.479,31.4182
50023410000018,开县****网吧),108.403,31.1762
50023410000019,开县****红网吧,108.431,31.094
50023410000020,开县****络驿站,108.419,31.1795
50023410000021,开县****络会所,106.554,29.565
50023410000022,开县****下网吧,108.387,31.169
50023410000023,开县****络会所,108.406,31.1767
50023410000025,开县****帝网城,108.406,31.1757
50023410000026,开县****翔网吧,108.423,31.1756
50023410000027,开县****河网城,108.417,31.1734
50023410000028,开县****众网吧,108.41,31.1788
50023410000029,开县****都网吧,108.435,31.0886
50023410000030,开县****络驿站,108.399,31.1699
50023410000031,开县****络会所,108.426,31.1929
50023410000032,开县****络会所,108.398,31.1719
50023410000033,开县****游网吧,108.317,31.0045
50023410000034,开县****州网城,108.407,31.1738
50023410000035,开县****缘网吧,108.228,31.1062
50023410000036,开县****园网吧,108.232,31.1069
50023410000037,开县****怡网吧,108.387,31.1666
50023410000038,开县****智网吧,108.179,30.9164
50023410000039,开县****友网吧,108.306,31.3494
50023410000040,开县****络驿站,108.411,31.177
50023410000041,开县****圣网吧,108.467,31.274
50023410000042,开县****络会所,108.412,31.1756
50023410000043,开县****空网城,108.406,31.1729
50023410000044,开县****亮网吧,108.143,31.0455
50023410000045,开县****鹰网吧,108.144,31.1806
50023410000046,开县****章网城,108.42,31.1779
50023410000047,开县****语网吧,108.527,31.3699
50023410000048,开县****威网吧,108.408,31.1748
50023410000049,开县****都网络,108.406,31.1729
50023410000052,开县****新网吧,108.132,31.0427
50023410000053,开县****点网吧,108.179,30.9164
